Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,52.88999938964844,53.77000045776367,52.0,52.66999816894531,48.62097930908203,2370900
2015-01-05,53.970001220703125,53.970001220703125,52.06999969482422,52.34000015258789,48.316375732421875,3017300
2015-01-06,52.11000061035156,52.31999969482422,50.709999084472656,50.97999954223633,47.060916900634766,4183800
2015-01-07,51.209999084472656,52.68000030517578,51.209999084472656,52.650001525878906,48.6025276184082,4411400
2015-01-08,52.84000015258789,54.11000061035156,52.599998474121094,53.880001068115234,49.73798370361328,5570200
2015-01-09,54.54999923706055,54.650001525878906,53.540000915527344,54.119998931884766,49.95952224731445,4164500
2015-01-12,54.029998779296875,54.79999923706055,53.810001373291016,54.150001525878906,49.987220764160156,6151600
2015-01-13,54.790000915527344,55.68000030517578,53.70000076293945,54.150001525878906,49.987220764160156,3629300
2015-01-14,53.83000183105469,54.40999984741211,53.13999938964844,54.40999984741211,50.22723388671875,4155300
2015-01-15,54.36000061035156,54.66999816894531,53.43000030517578,53.84000015258789,49.7010498046875,4758300
2015-01-16,53.93000030517578,55.119998931884766,53.630001068115234,55.040000915527344,50.80879211425781,4376800
2015-01-20,55.22999954223633,55.7400016784668,54.70000076293945,55.599998474121094,51.32575225830078,4715300
2015-01-21,55.54999923706055,55.75,54.86000061035156,55.279998779296875,51.03035354614258,4586100
2015-01-22,55.349998474121094,56.20000076293945,55.04999923706055,56.18000030517578,51.86115264892578,4849800
2015-01-23,56.04999923706055,56.619998931884766,55.83000183105469,56.060001373291016,51.75039291381836,3501000
2015-01-26,56.16999816894531,56.25,55.66999816894531,56.099998474121094,51.787315368652344,4145400
2015-01-27,55.70000076293945,55.90999984741211,54.849998474121094,55.2599983215332,51.011898040771484,3269200
2015-01-28,55.38999938964844,55.720001220703125,54.29999923706055,54.43000030517578,50.245697021484375,4798700
2015-01-29,54.38999938964844,55.5,54.02000045776367,55.47999954223633,51.21497344970703,3545400
2015-01-30,55.0099983215332,55.310001373291016,54.040000915527344,54.130001068115234,49.96875762939453,3756400
2015-02-02,54.40999984741211,54.41999816894531,53.33000183105469,54.310001373291016,50.13492202758789,4581400
2015-02-03,54.720001220703125,55.220001220703125,54.06999969482422,55.099998474121094,50.86419677734375,5447100
2015-02-04,57.0,59.63999938964844,57.0,57.880001068115234,53.43047332763672,11625800
2015-02-05,57.90999984741211,58.209999084472656,56.529998779296875,57.63999938964844,53.20892333984375,5591400
2015-02-06,57.63999938964844,57.939998626708984,56.900001525878906,57.439998626708984,53.02429962158203,4125700
2015-02-09,57.189998626708984,57.900001525878906,56.900001525878906,57.45000076293945,53.03353500366211,4540400
2015-02-10,57.75,58.5,57.72999954223633,58.400001525878906,53.91050338745117,4742400
2015-02-11,58.5,59.09000015258789,58.43000030517578,58.88999938964844,54.362831115722656,3619200
2015-02-12,59.060001373291016,60.29999923706055,59.02000045776367,60.279998779296875,55.64596939086914,3859700
2015-02-13,60.45000076293945,60.5,59.61000061035156,60.22999954223633,55.59981155395508,4577900
2015-02-17,60.38999938964844,60.540000915527344,59.689998626708984,60.189998626708984,55.562904357910156,2900900
2015-02-18,60.0099983215332,61.119998931884766,59.91999816894531,61.09000015258789,56.393714904785156,3522100
2015-02-19,61.09000015258789,62.0099983215332,60.86000061035156,62.0,57.23374938964844,3695000
2015-02-20,62.06999969482422,63.08000183105469,61.380001068115234,63.04999923706055,58.203041076660156,5817800
2015-02-23,63.0,63.02000045776367,61.81999969482422,62.43000030517578,57.63068771362305,4550200
2015-02-24,62.119998931884766,62.560001373291016,61.810001373291016,62.45000076293945,57.64916229248047,2062300
2015-02-25,62.34000015258789,62.68000030517578,61.9900016784668,62.650001525878906,57.83378219604492,2299900
2015-02-26,62.66999816894531,63.099998474121094,62.2599983215332,62.790000915527344,57.96303176879883,2847400
2015-02-27,62.90999984741211,63.150001525878906,62.400001525878906,62.4900016784668,57.68608093261719,3565800
2015-03-02,62.560001373291016,63.189998626708984,62.459999084472656,62.91999816894531,58.08302688598633,2393500
2015-03-03,63.11000061035156,63.13999938964844,62.290000915527344,62.779998779296875,57.95378494262695,5561700
2015-03-04,62.650001525878906,62.77000045776367,61.47999954223633,62.060001373291016,57.28914260864258,4308300
2015-03-05,62.060001373291016,62.41999816894531,61.83000183105469,62.36000061035156,57.56607437133789,5565200
2015-03-06,62.029998779296875,62.45000076293945,61.43000030517578,61.61000061035156,56.87373352050781,2865500
2015-03-09,61.75,62.09000015258789,61.5099983215332,61.91999816894531,57.159908294677734,2830100
2015-03-10,61.130001068115234,61.29999923706055,60.470001220703125,60.650001525878906,55.9875373840332,2561000
2015-03-11,60.52000045776367,61.099998474121094,60.290000915527344,60.849998474121094,56.17216110229492,2785400
2015-03-12,61.0,61.77000045776367,60.93000030517578,61.650001525878906,56.910667419433594,2068100
2015-03-13,61.84000015258789,62.25,60.7599983215332,61.150001525878906,56.4490966796875,3418100
2015-03-16,61.650001525878906,62.38999938964844,61.650001525878906,62.029998779296875,57.261451721191406,3925300
2015-03-17,61.900001525878906,62.47999954223633,61.54999923706055,62.25,57.464534759521484,2512600
2015-03-18,62.209999084472656,64.27999877929688,61.9900016784668,63.790000915527344,58.88614273071289,3779900
2015-03-19,63.7400016784668,64.44999694824219,63.529998779296875,64.25,59.310787200927734,3438400
2015-03-20,64.62000274658203,64.69000244140625,63.81999969482422,64.05999755859375,59.13539505004883,5440100
2015-03-23,64.16000366210938,64.18000030517578,63.7400016784668,63.91999816894531,59.006160736083984,2022300
2015-03-24,63.72999954223633,63.900001525878906,62.95000076293945,62.970001220703125,58.12917709350586,3220600
2015-03-25,62.869998931884766,63.040000915527344,61.150001525878906,61.20000076293945,56.49525451660156,3749100
2015-03-26,60.599998474121094,63.040000915527344,60.5,62.529998779296875,57.72300720214844,5091500
2015-03-27,62.38999938964844,63.189998626708984,62.15999984741211,63.0,58.156883239746094,2767100
2015-03-30,63.2400016784668,63.939998626708984,62.9900016784668,63.34000015258789,58.470741271972656,2593700
2015-03-31,63.2400016784668,63.2400016784668,62.33000183105469,62.38999938964844,57.59376907348633,2707300
2015-04-01,62.45000076293945,62.5,61.5,61.97999954223633,57.215301513671875,3291700
2015-04-02,62.09000015258789,62.77000045776367,61.68000030517578,62.56999969482422,57.75993347167969,1916100
2015-04-06,62.13999938964844,62.90999984741211,62.0,62.41999816894531,57.621456146240234,3014400
2015-04-07,62.5,62.77000045776367,62.02000045776367,62.04999923706055,57.279903411865234,2167100
2015-04-08,62.189998626708984,62.91999816894531,61.91999816894531,62.540000915527344,57.732234954833984,2284000
2015-04-09,62.33000183105469,63.22999954223633,62.20000076293945,63.15999984741211,58.304569244384766,1715500
2015-04-10,63.20000076293945,63.220001220703125,62.70000076293945,62.79999923706055,57.97224807739258,2222500
2015-04-13,62.70000076293945,62.93000030517578,61.66999816894531,61.72999954223633,56.98450469970703,2440000
2015-04-14,61.810001373291016,62.63999938964844,61.400001525878906,62.619998931884766,57.80607986450195,3227600
2015-04-15,62.630001068115234,63.150001525878906,62.470001220703125,63.11000061035156,58.2584342956543,2320800
2015-04-16,62.630001068115234,62.93000030517578,62.209999084472656,62.45000076293945,57.64916229248047,2551400
2015-04-17,61.790000915527344,61.810001373291016,60.40999984741211,60.70000076293945,56.033687591552734,4349300
2015-04-20,60.9900016784668,61.470001220703125,60.79999923706055,61.13999938964844,56.43987274169922,3815600
2015-04-21,61.45000076293945,61.849998474121094,61.290000915527344,61.40999984741211,56.68910598754883,2714500
2015-04-22,61.34000015258789,61.400001525878906,60.7599983215332,61.209999084472656,56.504486083984375,2412400
2015-04-23,60.880001068115234,61.41999816894531,60.41999816894531,61.20000076293945,56.49525451660156,3356700
2015-04-24,60.65999984741211,60.65999984741211,59.650001525878906,59.72999954223633,55.13826370239258,4997400
2015-04-27,59.91999816894531,60.13999938964844,59.130001068115234,59.5099983215332,54.93517303466797,4896000
2015-04-28,59.47999954223633,60.5099983215332,59.279998779296875,60.33000183105469,55.692142486572266,4053500
2015-04-29,60.06999969482422,60.54999923706055,59.5,59.91999816894531,55.31365203857422,2452300
2015-04-30,59.68000030517578,59.900001525878906,58.380001068115234,58.540000915527344,54.03974151611328,3858500
2015-05-01,58.650001525878906,59.209999084472656,58.349998474121094,59.13999938964844,54.5936164855957,4953400
2015-05-04,63.61000061035156,65.55000305175781,62.72999954223633,62.779998779296875,57.95378494262695,11019600
2015-05-05,62.869998931884766,63.11000061035156,60.91999816894531,61.0,56.310638427734375,5559200
2015-05-06,61.279998779296875,61.540000915527344,59.959999084472656,60.619998931884766,55.959842681884766,4678700
2015-05-07,60.4900016784668,61.70000076293945,60.220001220703125,61.310001373291016,56.5968017578125,3419300
2015-05-08,61.93000030517578,63.189998626708984,61.90999984741211,63.09000015258789,58.239959716796875,4688300
2015-05-11,63.189998626708984,63.709999084472656,62.63999938964844,62.68000030517578,57.861488342285156,3133900
2015-05-12,62.38999938964844,62.65999984741211,61.66999816894531,62.130001068115234,57.353759765625,2534900
2015-05-13,62.20000076293945,62.790000915527344,61.61000061035156,61.849998474121094,57.09527587890625,2470400
2015-05-14,62.189998626708984,63.91999816894531,62.02000045776367,63.81999969482422,58.91383743286133,3823100
2015-05-15,64.02999877929688,64.02999877929688,63.0099983215332,63.56999969482422,58.68305206298828,2566400
2015-05-18,63.22999954223633,64.98999786376953,63.22999954223633,64.73999786376953,59.76310348510742,3909500
2015-05-19,64.93000030517578,65.55000305175781,64.76000213623047,65.02999877929688,60.03083038330078,3238900
